Donor,Recipient,Year,dAid,rInflow,dRestrict,rConflict,dGDP,dUnemployment,dPopulation,rDemo,drColonly,drLanguage,drDistance,polity2,rInflowLead
US,Chad,2008,139.17,96,5,3,13097200,5.900000095,304.989064,0,0,0,10861.59,-2,102
US,Chad,2009,235.91,102,4,3,12690000,9.399999619,307.686729,0,0,0,10861.59,-2,120
US,Chad,2010,193.9,120,5,3,12992000,9.699999809,310.383948,0,0,0,10861.59,-2,171
US,Chile,1997,3.79,1442,3,0,9783200,5,272.64334,1,0,0,8338.666,8,1228
US,Chile,1998,2.73,1228,2,0,10213800,4.599999905,275.986072,1,0,0,8338.666,8,1085
US,Chile,1999,3.16,1085,1,0,10711100,4.300000191,279.30003,1,0,0,8338.666,8,1700
US,Chile,2000,2.28,1700,0,0,11158100,4.099999905,282.49631,1,0,0,8338.666,9,1921
US,Chile,2001,2.39,1921,0,0,11280100,4.800000191,285.544778,1,0,0,8338.666,9,1839
US,Chile,2002,2.3,1839,1,0,11486300,5.900000095,288.467308,1,0,0,8338.666,9,1310
US,Chile,2003,2.56,1310,2,0,11779500,6.099999905,291.290823,1,0,0,8338.666,9,1810
US,Chile,2004,2.84,1810,2,0,12189400,5.599999905,294.06312,1,0,0,8338.666,9,2404
US,Chile,2005,2.95,2404,3,0,12564300,5.199999809,296.820296,1,0,0,8338.666,9,2774
US,Chile,2006,1.32,2774,4,0,12898400,4.699999809,299.56447,1,0,0,8338.666,10,2274
US,Chile,2007,1.34,2274,5,0,13144400,4.699999809,302.284564,1,0,0,8338.666,10,2017
US,Chile,2008,2.91,2017,5,0,13097200,5.900000095,304.989064,1,0,0,8338.666,10,2250
US,Chile,2009,6.58,2250,4,0,12690000,9.399999619,307.686729,1,0,0,8338.666,10,1950
US,Chile,2010,25.74,1950,5,0,12992000,9.699999809,310.383948,1,0,0,8338.666,10,1853
US,China (People's Republic of),1993,0.51,65578,1,2,8448100,7,260.803255,0,0,0,11183.43,-7,53985
US,China (People's Republic of),1994,0.37,53985,2,2,8795700,6.199999809,263.46898,0,0,0,11183.43,-7,35463
US,China (People's Republic of),1995,0.61,35463,3,2,9019900,5.699999809,266.323717,0,0,0,11183.43,-7,41720
US,China (People's Republic of),1996,0.67,41720,4,2,9361400,5.5,269.393632,0,0,0,11183.43,-7,41128
US,China (People's Republic of),1997,0.64,41128,3,2,9783200,5,272.64334,0,0,0,11183.43,-7,36854
US,China (People's Republic of),1998,0.65,36854,2,2,10213800,4.599999905,275.986072,0,0,0,11183.43,-7,32159
US,China (People's Republic of),1999,51.57,32159,1,0,10711100,4.300000191,279.30003,0,0,0,11183.43,-7,45585
US,China (People's Republic of),2000,2.03,45585,0,0,11158100,4.099999905,282.49631,0,0,0,11183.43,-7,56267
US,China (People's Republic of),2001,9.08,56267,0,0,11280100,4.800000191,285.544778,0,0,0,11183.43,-7,61082
US,China (People's Republic of),2002,22.98,61082,1,0,11486300,5.900000095,288.467308,0,0,0,11183.43,-7,40568
US,China (People's Republic of),2003,29.36,40568,2,0,11779500,6.099999905,291.290823,0,0,0,11183.43,-7,55494
US,China (People's Republic of),2004,52.36,55494,2,0,12189400,5.599999905,294.06312,0,0,0,11183.43,-7,69967
US,China (People's Republic of),2005,42.46,69967,3,0,12564300,5.199999809,296.820296,0,0,0,11183.43,-7,87345
US,China (People's Republic of),2006,51.37,87345,4,0,12898400,4.699999809,299.56447,0,0,0,11183.43,-7,76655
US,China (People's Republic of),2007,70.67,76655,5,0,13144400,4.699999809,302.284564,0,0,0,11183.43,-7,80271
US,China (People's Republic of),2008,115.81,80271,5,0,13097200,5.900000095,304.989064,0,0,0,11183.43,-7,64238
US,China (People's Republic of),2009,70.37,64238,4,0,12690000,9.399999619,307.686729,0,0,0,11183.43,-7,70863
US,China (People's Republic of),2010,102.58,70863,5,0,12992000,9.699999809,310.383948,0,0,0,11183.43,-7,87016
US,Colombia,1993,528.5,12819,1,4,8448100,7,260.803255,1,0,0,4251.359,9,10847
US,Colombia,1994,33.17,10847,2,4,8795700,6.199999809,263.46898,1,0,0,4251.359,9,10838
US,Colombia,1995,23.98,10838,3,4,9019900,5.699999809,266.323717,1,0,0,4251.359,7,14275
US,Colombia,1996,27.35,14275,4,4,9361400,5.5,269.393632,1,0,0,4251.359,7,12993
US,Colombia,1997,53.08,12993,3,4,9783200,5,272.64334,1,0,0,4251.359,7,11801
US,Colombia,1998,87.48,11801,2,4,10213800,4.599999905,275.986072,1,0,0,4251.359,7,9928
US,Colombia,1999,343.51,9928,1,4,10711100,4.300000191,279.30003,1,0,0,4251.359,7,14427
US,Colombia,2000,1542.23,14427,0,4,11158100,4.099999905,282.49631,1,0,0,4251.359,7,16627
US,Colombia,2001,316.03,16627,0,4,11280100,4.800000191,285.544778,1,0,0,4251.359,7,18758
US,Colombia,2002,684.25,18758,1,4,11486300,5.900000095,288.467308,1,0,0,4251.359,7,14720
US,Colombia,2003,823.29,14720,2,4,11779500,6.099999905,291.290823,1,0,0,4251.359,7,18846
US,Colombia,2004,800.52,18846,2,4,12189400,5.599999905,294.06312,1,0,0,4251.359,7,25571
US,Colombia,2005,846.05,25571,3,4,12564300,5.199999809,296.820296,1,0,0,4251.359,7,43151
US,Colombia,2006,1443.77,43151,4,4,12898400,4.699999809,299.56447,1,0,0,4251.359,7,33187
US,Colombia,2007,459.67,33187,5,4,13144400,4.699999809,302.284564,1,0,0,4251.359,7,30213
US,Colombia,2008,917.67,30213,5,4,13097200,5.900000095,304.989064,1,0,0,4251.359,7,27849
US,Colombia,2009,895.56,27849,4,4,12690000,9.399999619,307.686729,1,0,0,4251.359,7,22406
US,Colombia,2010,418.18,22406,5,4,12992000,9.699999809,310.383948,1,0,0,4251.359,7,22635
US,Comoros,2003,0.04,3,2,0,11779500,6.099999905,291.290823,0,0,0,14808.5,4,4
US,Comoros,2005,0.05,6,3,0,12564300,5.199999809,296.820296,1,0,0,14808.5,6,7
US,Comoros,2006,0.05,7,4,0,12898400,4.699999809,299.56447,1,0,0,14808.5,9,7
US,Comoros,2008,1.19,3,5,0,13097200,5.900000095,304.989064,1,0,0,14808.5,9,3
US,Comoros,2009,0.05,3,4,0,12690000,9.399999619,307.686729,1,0,0,14808.5,9,4
US,Comoros,2010,0.67,4,5,0,12992000,9.699999809,310.383948,1,0,0,14808.5,9,8
US,Congo,2002,10.59,677,1,1,11486300,5.900000095,288.467308,0,0,0,11790.12,-4,513
US,Congo,2003,6.93,513,2,1,11779500,6.099999905,291.290823,0,0,0,11790.12,-4,670
US,Congo,2004,1.33,670,2,0,12189400,5.599999905,294.06312,0,0,0,11790.12,-4,1064
US,Congo,2005,21.69,1064,3,0,12564300,5.199999809,296.820296,0,0,0,11790.12,-4,1600
US,Congo,2006,15.66,1600,4,0,12898400,4.699999809,299.56447,0,0,0,11790.12,-4,972
US,Congo,2007,12.93,972,5,0,13144400,4.699999809,302.284564,0,0,0,11790.12,-4,950
US,Congo,2008,3.2,950,5,0,13097200,5.900000095,304.989064,0,0,0,11790.12,-4,1563
US,Congo,2009,12.23,1563,4,0,12690000,9.399999619,307.686729,0,0,0,11790.12,-4,968
US,Congo,2010,32.33,968,5,0,12992000,9.699999809,310.383948,0,0,0,11790.12,-4,1371
US,Costa Rica,1997,1.07,1330,3,0,9783200,5,272.64334,1,0,0,3556.189,10,1199
US,Costa Rica,1998,0.68,1199,2,0,10213800,4.599999905,275.986072,1,0,0,3556.189,10,883
US,Costa Rica,1999,0.8,883,1,0,10711100,4.300000191,279.30003,1,0,0,3556.189,10,1310
US,Costa Rica,2000,5.07,1310,0,0,11158100,4.099999905,282.49631,1,0,0,3556.189,10,1733
US,Costa Rica,2001,3.72,1733,0,0,11280100,4.800000191,285.544778,1,0,0,3556.189,10,1591
US,Costa Rica,2002,6.79,1591,1,0,11486300,5.900000095,288.467308,1,0,0,3556.189,10,1246
US,Costa Rica,2003,4.8,1246,2,0,11779500,6.099999905,291.290823,1,0,0,3556.189,10,1755
US,Costa Rica,2004,5.59,1755,2,0,12189400,5.599999905,294.06312,1,0,0,3556.189,10,2278
US,Costa Rica,2005,6.31,2278,3,0,12564300,5.199999809,296.820296,1,0,0,3556.189,10,3109
US,Costa Rica,2006,6.21,3109,4,0,12898400,4.699999809,299.56447,1,0,0,3556.189,10,2540
US,Costa Rica,2007,8.77,2540,5,0,13144400,4.699999809,302.284564,1,0,0,3556.189,10,2090
US,Costa Rica,2008,10.3,2090,5,0,13097200,5.900000095,304.989064,1,0,0,3556.189,10,2384
US,Costa Rica,2009,8.08,2384,4,0,12690000,9.399999619,307.686729,1,0,0,3556.189,10,2164
US,Costa Rica,2010,10.12,2164,5,0,12992000,9.699999809,310.383948,1,0,0,3556.189,10,2135
US,Côte d'Ivoire,1997,15.97,430,3,0,9783200,5,272.64334,0,0,0,9461.04,-6,364
US,Côte d'Ivoire,1998,30.38,364,2,0,10213800,4.599999905,275.986072,0,0,0,9461.04,-6,303
US,Côte d'Ivoire,1999,30.14,303,1,0,10711100,4.300000191,279.30003,0,0,0,9461.04,-1,439
US,Côte d'Ivoire,2000,3.97,439,0,2,11158100,4.099999905,282.49631,0,0,0,9461.04,4,596
US,Côte d'Ivoire,2001,3.71,596,0,2,11280100,4.800000191,285.544778,0,0,0,9461.04,4,629
US,Côte d'Ivoire,2002,73.37,629,1,2,11486300,5.900000095,288.467308,0,0,0,9461.04,0,483
US,Côte d'Ivoire,2003,80.15,483,2,2,11779500,6.099999905,291.290823,0,0,0,9461.04,0,666
US,Côte d'Ivoire,2004,38.95,666,2,2,12189400,5.599999905,294.06312,0,0,0,9461.04,0,930
US,Côte d'Ivoire,2005,37.08,930,3,2,12564300,5.199999809,296.820296,0,0,0,9461.04,0,2067
US,Côte d'Ivoire,2006,39.17,2067,4,0,12898400,4.699999809,299.56447,0,0,0,9461.04,0,1193
US,Côte d'Ivoire,2007,109.55,1193,5,0,13144400,4.699999809,302.284564,0,0,0,9461.04,0,1645
US,Côte d'Ivoire,2008,83.19,1645,5,0,13097200,5.900000095,304.989064,0,0,0,9461.04,0,2159
US,Côte d'Ivoire,2009,269.72,2159,4,0,12690000,9.399999619,307.686729,0,0,0,9461.04,0,1621
US,Côte d'Ivoire,2010,90.34,1621,5,0,12992000,9.699999809,310.383948,0,0,0,9461.04,0,1302
US,Croatia,1997,17,717,3,0,9783200,5,272.64334,0,0,0,8368.555,-5,547
US,Croatia,1998,23.71,547,2,0,10213800,4.599999905,275.986072,0,0,0,8368.555,-5,580
US,Croatia,1999,27.51,580,1,0,10711100,4.300000191,279.30003,0,0,0,8368.555,1,1058
US,Croatia,2000,38.53,1058,0,0,11158100,4.099999905,282.49631,1,0,0,8368.555,8,2853
US,Croatia,2001,61.99,2853,0,0,11280100,4.800000191,285.544778,1,0,0,8368.555,8,3798
US,Croatia,2002,71.41,3798,1,0,11486300,5.900000095,288.467308,1,0,0,8368.555,8,1153
US,Croatia,2003,39.81,1153,2,0,11779500,6.099999905,291.290823,1,0,0,8368.555,8,1511
US,Croatia,2004,33.31,1511,2,0,12189400,5.599999905,294.06312,1,0,0,8368.555,8,1780
US,Croatia,2005,33.43,1780,3,0,12564300,5.199999809,296.820296,1,0,0,8368.555,9,945
US,Croatia,2006,21.2,945,4,0,12898400,4.699999809,299.56447,1,0,0,8368.555,9,482
US,Croatia,2007,12.8,482,5,0,13144400,4.699999809,302.284564,1,0,0,8368.555,9,455
US,Croatia,2008,5.38,455,5,0,13097200,5.900000095,304.989064,1,0,0,8368.555,9,496
US,Croatia,2009,3.78,496,4,0,12690000,9.399999619,307.686729,1,0,0,8368.555,9,357
US,Croatia,2010,6.91,357,5,0,12992000,9.699999809,310.383948,1,0,0,8368.555,9,349
US,Cuba,1997,2.09,33524,3,0,9783200,5,272.64334,0,0,0,2580.628,-7,17304
US,Cuba,2000,4.57,18960,0,0,11158100,4.099999905,282.49631,0,0,0,2580.628,-7,27453
US,Cuba,2001,6.47,27453,0,0,11280100,4.800000191,285.544778,0,0,0,2580.628,-7,28182
US,Cuba,2002,6.39,28182,1,0,11486300,5.900000095,288.467308,0,0,0,2580.628,-7,9262
US,Cuba,2003,11.75,9262,2,0,11779500,6.099999905,291.290823,0,0,0,2580.628,-7,20488
US,Cuba,2004,10.44,20488,2,0,12189400,5.599999905,294.06312,0,0,0,2580.628,-7,36261
US,Cuba,2005,15.7,36261,3,0,12564300,5.199999809,296.820296,0,0,0,2580.628,-7,45614
US,Cuba,2006,19.26,45614,4,0,12898400,4.699999809,299.56447,0,0,0,2580.628,-7,29104
US,Cuba,2007,15.85,29104,5,0,13144400,4.699999809,302.284564,0,0,0,2580.628,-7,49500
US,Cuba,2008,31.66,49500,5,0,13097200,5.900000095,304.989064,0,0,0,2580.628,-7,38954
US,Cuba,2009,21.92,38954,4,0,12690000,9.399999619,307.686729,0,0,0,2580.628,-7,33573
US,Cuba,2010,15.37,33573,5,0,12992000,9.699999809,310.383948,0,0,0,2580.628,-7,36452
US,Democratic People's Republic of Korea,2009,13.69,67,4,5,12690000,9.399999619,307.686729,0,0,0,10460.33,-10,35
US,Democratic People's Republic of Korea,2010,5.33,35,5,5,12992000,9.699999809,310.383948,0,0,0,10460.33,-10,36
US,Democratic Republic of the Congo,1998,4.53,155,2,0,10213800,4.599999905,275.986072,0,0,0,12367.35,0,87
US,Democratic Republic of the Congo,1999,28.58,87,1,0,10711100,4.300000191,279.30003,0,0,0,12367.35,0,123
US,Democratic Republic of the Congo,2000,41.58,123,0,0,11158100,4.099999905,282.49631,0,0,0,12367.35,0,145
US,Democratic Republic of the Congo,2001,62.3,145,0,0,11280100,4.800000191,285.544778,0,0,0,12367.35,0,178
US,Democratic Republic of the Congo,2002,115.89,178,1,0,11486300,5.900000095,288.467308,0,0,0,12367.35,0,110
US,Democratic Republic of the Congo,2003,1784.52,110,2,0,11779500,6.099999905,291.290823,0,0,0,12367.35,1,155
US,Democratic Republic of the Congo,2004,263.78,155,2,0,12189400,5.599999905,294.06312,0,0,0,12367.35,3,260
US,Democratic Republic of the Congo,2005,168.93,260,3,0,12564300,5.199999809,296.820296,0,0,0,12367.35,4,738
US,Democratic Republic of the Congo,2006,1003.58,738,4,0,12898400,4.699999809,299.56447,0,0,0,12367.35,5,1129
US,Democratic Republic of the Congo,2007,162.13,1129,5,0,13144400,4.699999809,302.284564,0,0,0,12367.35,5,1261
US,Democratic Republic of the Congo,2008,273.79,1261,5,0,13097200,5.900000095,304.989064,0,0,0,12367.35,5,2122
US,Democratic Republic of the Congo,2009,372.46,2122,4,0,12690000,9.399999619,307.686729,0,0,0,12367.35,5,1764
US,Democratic Republic of the Congo,2010,345.67,1764,5,0,12992000,9.699999809,310.383948,0,0,0,12367.35,5,2424
US,Djibouti,1999,2.24,6,1,0,10711100,4.300000191,279.30003,0,0,0,12813.75,2,14
US,Djibouti,2000,1.35,14,0,0,11158100,4.099999905,282.49631,0,0,0,12813.75,2,22
US,Djibouti,2001,1.45,22,0,0,11280100,4.800000191,285.544778,0,0,0,12813.75,2,30
US,Djibouti,2002,2.03,30,1,0,11486300,5.900000095,288.467308,0,0,0,12813.75,2,16
US,Djibouti,2003,35.26,16,2,0,11779500,6.099999905,291.290823,0,0,0,12813.75,2,37
US,Djibouti,2004,4.27,37,2,0,12189400,5.599999905,294.06312,0,0,0,12813.75,2,50
US,Djibouti,2005,3.5,50,3,0,12564300,5.199999809,296.820296,0,0,0,12813.75,2,34
US,Djibouti,2006,9.15,34,4,0,12898400,4.699999809,299.56447,0,0,0,12813.75,2,23
US,Djibouti,2007,6.22,23,5,0,13144400,4.699999809,302.284564,0,0,0,12813.75,2,39
US,Djibouti,2008,8.37,39,5,0,13097200,5.900000095,304.989064,0,0,0,12813.75,2,54
US,Djibouti,2009,10.15,54,4,0,12690000,9.399999619,307.686729,0,0,0,12813.75,2,37
US,Djibouti,2010,13.78,37,5,0,12992000,9.699999809,310.383948,0,0,0,12813.75,2,56
US,Dominican Republic,1993,35.86,45420,1,0,8448100,7,260.803255,1,0,0,3310.567,6,51189
US,Dominican Republic,1994,33.43,51189,2,0,8795700,6.199999809,263.46898,0,0,0,3310.567,5,38512
US,Dominican Republic,1995,23.31,38512,3,0,9019900,5.699999809,266.323717,0,0,0,3310.567,5,39599
US,Dominican Republic,1996,30.43,39599,4,0,9361400,5.5,269.393632,1,0,0,3310.567,8,27047
US,Dominican Republic,1997,17.59,27047,3,0,9783200,5,272.64334,1,0,0,3310.567,8,20355
US,Dominican Republic,1998,21.63,20355,2,0,10213800,4.599999905,275.986072,1,0,0,3310.567,8,17811
US,Dominican Republic,1999,107.61,17811,1,0,10711100,4.300000191,279.30003,1,0,0,3310.567,8,17465
US,Dominican Republic,2000,25.43,17465,0,0,11158100,4.099999905,282.49631,1,0,0,3310.567,8,21195
US,Dominican Republic,2001,51.37,21195,0,0,11280100,4.800000191,285.544778,1,0,0,3310.567,8,22515
US,Dominican Republic,2002,40.69,22515,1,0,11486300,5.900000095,288.467308,1,0,0,3310.567,8,26159
US,Dominican Republic,2003,45.1,26159,2,0,11779500,6.099999905,291.290823,1,0,0,3310.567,8,30506
US,Dominican Republic,2004,47.46,30506,2,0,12189400,5.599999905,294.06312,1,0,0,3310.567,8,27504
US,Dominican Republic,2005,36.14,27504,3,0,12564300,5.199999809,296.820296,1,0,0,3310.567,8,38069
US,Dominican Republic,2006,56.06,38069,4,0,12898400,4.699999809,299.56447,1,0,0,3310.567,8,28024
US,Dominican Republic,2007,65.77,28024,5,0,13144400,4.699999809,302.284564,1,0,0,3310.567,8,31879
US,Dominican Republic,2008,49.81,31879,5,0,13097200,5.900000095,304.989064,1,0,0,3310.567,8,49414
US,Dominican Republic,2009,68.36,49414,4,0,12690000,9.399999619,307.686729,1,0,0,3310.567,8,53870
US,Dominican Republic,2010,72.18,53870,5,0,12992000,9.699999809,310.383948,1,0,0,3310.567,8,46109
US,Ecuador,1993,26.41,7324,1,0,8448100,7,260.803255,1,0,0,4833.328,9,5906
US,Ecuador,1994,39.19,5906,2,0,8795700,6.199999809,263.46898,1,0,0,4833.328,9,6397
US,Ecuador,1995,22.48,6397,3,0,9019900,5.699999809,266.323717,1,0,0,4833.328,9,8319
US,Ecuador,1996,19.95,8319,4,0,9361400,5.5,269.393632,1,0,0,4833.328,9,7779
US,Ecuador,1997,22.38,7779,3,0,9783200,5,272.64334,1,0,0,4833.328,8,6843
US,Ecuador,1998,19.26,6843,2,0,10213800,4.599999905,275.986072,1,0,0,4833.328,9,8882
US,Ecuador,1999,38.5,8882,1,0,10711100,4.300000191,279.30003,1,0,0,4833.328,9,7651
US,Ecuador,2000,115.92,7651,0,0,11158100,4.099999905,282.49631,1,0,0,4833.328,6,9665
US,Ecuador,2001,80.46,9665,0,0,11280100,4.800000191,285.544778,1,0,0,4833.328,6,10561
US,Ecuador,2002,120.27,10561,1,0,11486300,5.900000095,288.467308,1,0,0,4833.328,6,7066
US,Ecuador,2003,105.53,7066,2,0,11779500,6.099999905,291.290823,1,0,0,4833.328,6,8626
US,Ecuador,2004,109.04,8626,2,0,12189400,5.599999905,294.06312,1,0,0,4833.328,6,11608
US,Ecuador,2005,100.43,11608,3,0,12564300,5.199999809,296.820296,1,0,0,4833.328,6,17490
US,Ecuador,2006,85.88,17490,4,0,12898400,4.699999809,299.56447,1,0,0,4833.328,7,12248
US,Ecuador,2007,71.49,12248,5,0,13144400,4.699999809,302.284564,0,0,0,4833.328,5,11663
US,Ecuador,2008,53.69,11663,5,0,13097200,5.900000095,304.989064,0,0,0,4833.328,5,12128
US,Ecuador,2009,45.97,12128,4,0,12690000,9.399999619,307.686729,0,0,0,4833.328,5,11492
US,Ecuador,2010,36.9,11492,5,0,12992000,9.699999809,310.383948,0,0,0,4833.328,5,11103
US,Egypt,1997,1120.75,5029,3,1,9783200,5,272.64334,0,0,0,10456.59,-6,4826
US,Egypt,1998,1139.56,4826,2,1,10213800,4.599999905,275.986072,0,0,0,10456.59,-6,4421
US,Egypt,1999,1055.14,4421,1,1,10711100,4.300000191,279.30003,0,0,0,10456.59,-6,4450
US,Egypt,2000,1293.95,4450,0,0,11158100,4.099999905,282.49631,0,0,0,10456.59,-6,5159
US,Egypt,2001,902.11,5159,0,0,11280100,4.800000191,285.544778,0,0,0,10456.59,-6,4852
US,Egypt,2002,1100.43,4852,1,0,11486300,5.900000095,288.467308,0,0,0,10456.59,-6,3348
US,Egypt,2003,528.18,3348,2,0,11779500,6.099999905,291.290823,0,0,0,10456.59,-6,5522
US,Egypt,2004,808.37,5522,2,0,12189400,5.599999905,294.06312,0,0,0,10456.59,-6,7905
US,Egypt,2005,349.59,7905,3,0,12564300,5.199999809,296.820296,0,0,0,10456.59,-3,10500
US,Egypt,2006,534.75,10500,4,0,12898400,4.699999809,299.56447,0,0,0,10456.59,-3,9267
US,Egypt,2007,765.01,9267,5,0,13144400,4.699999809,302.284564,0,0,0,10456.59,-3,8712
US,Egypt,2008,476.75,8712,5,0,13097200,5.900000095,304.989064,0,0,0,10456.59,-3,8844
US,Egypt,2009,268.65,8844,4,0,12690000,9.399999619,307.686729,0,0,0,10456.59,-3,8978
US,Egypt,2010,314.93,8978,5,0,12992000,9.699999809,310.383948,0,0,0,10456.59,-3,7778
US,El Salvador,1993,1231.32,26818,1,0,8448100,7,260.803255,1,0,0,3106.68,7,17644
US,El Salvador,1994,121.93,17644,2,0,8795700,6.199999809,263.46898,1,0,0,3106.68,7,11744
US,El Salvador,1995,125.21,11744,3,0,9019900,5.699999809,266.323717,1,0,0,3106.68,7,17902
US,El Salvador,1996,75.14,17902,4,0,9361400,5.5,269.393632,1,0,0,3106.68,7,17955
US,El Salvador,1997,63.39,17955,3,0,9783200,5,272.64334,1,0,0,3106.68,7,14577
US,El Salvador,1998,70.06,14577,2,0,10213800,4.599999905,275.986072,1,0,0,3106.68,7,14581
US,El Salvador,1999,111.58,14581,1,0,10711100,4.300000191,279.30003,1,0,0,3106.68,7,22543
US,El Salvador,2000,54.92,22543,0,0,11158100,4.099999905,282.49631,1,0,0,3106.68,7,31089
US,El Salvador,2001,141.27,31089,0,0,11280100,4.800000191,285.544778,1,0,0,3106.68,7,31060
US,El Salvador,2002,173.5,31060,1,0,11486300,5.900000095,288.467308,1,0,0,3106.68,7,28231
US,El Salvador,2003,69.22,28231,2,0,11779500,6.099999905,291.290823,1,0,0,3106.68,7,29807
US,El Salvador,2004,71.98,29807,2,0,12189400,5.599999905,294.06312,1,0,0,3106.68,7,21359
US,El Salvador,2005,59.88,21359,3,0,12564300,5.199999809,296.820296,1,0,0,3106.68,7,31783
US,El Salvador,2006,56.93,31783,4,0,12898400,4.699999809,299.56447,1,0,0,3106.68,7,21127
US,El Salvador,2007,529.52,21127,5,0,13144400,4.699999809,302.284564,1,0,0,3106.68,7,19659
US,El Salvador,2008,203.13,19659,5,0,13097200,5.900000095,304.989064,1,0,0,3106.68,7,19909
US,El Salvador,2009,139.46,19909,4,0,12690000,9.399999619,307.686729,1,0,0,3106.68,8,18806
US,El Salvador,2010,104.16,18806,5,0,12992000,9.699999809,310.383948,1,0,0,3106.68,8,18667
US,Equatorial Guinea,1997,0.01,0,3,0,9783200,5,272.64334,0,0,0,10910.82,-6,7
US,Equatorial Guinea,1998,0.01,7,2,0,10213800,4.599999905,275.986072,0,0,0,10910.82,-6,0
US,Equatorial Guinea,1999,1.37,0,1,0,10711100,4.300000191,279.30003,0,0,0,10910.82,-6,5
US,Equatorial Guinea,2001,0.8,0,0,0,11280100,4.800000191,285.544778,0,0,0,10910.82,-6,8
US,Equatorial Guinea,2002,0.01,8,1,0,11486300,5.900000095,288.467308,0,0,0,10910.82,-6,0
US,Equatorial Guinea,2003,0.29,0,2,0,11779500,6.099999905,291.290823,0,0,0,10910.82,-6,13
US,Equatorial Guinea,2004,0.28,13,2,0,12189400,5.599999905,294.06312,0,0,0,10910.82,-6,10
US,Equatorial Guinea,2005,0.22,10,3,0,12564300,5.199999809,296.820296,0,0,0,10910.82,-6,13
US,Equatorial Guinea,2006,0.07,13,4,0,12898400,4.699999809,299.56447,0,0,0,10910.82,-6,4
US,Equatorial Guinea,2007,0.03,4,5,0,13144400,4.699999809,302.284564,0,0,0,10910.82,-6,16
US,Equatorial Guinea,2008,0.01,16,5,0,13097200,5.900000095,304.989064,0,0,0,10910.82,-6,32
US,Equatorial Guinea,2009,0.18,32,4,0,12690000,9.399999619,307.686729,0,0,0,10910.82,-6,12
US,Equatorial Guinea,2010,0.14,12,5,0,12992000,9.699999809,310.383948,0,0,0,10910.82,-6,13
US,Eritrea,1997,36.54,947,3,0,9783200,5,272.64334,0,0,1,12265.22,-6,641
US,Eritrea,1998,40.01,641,2,0,10213800,4.599999905,275.986072,0,0,1,12265.22,-6,325
US,Eritrea,1999,14.33,325,1,0,10711100,4.300000191,279.30003,0,0,1,12265.22,-6,382
US,Eritrea,2000,27.12,382,0,0,11158100,4.099999905,282.49631,0,0,1,12265.22,-6,540
US,Eritrea,2001,41.79,540,0,0,11280100,4.800000191,285.544778,0,0,1,12265.22,-7,560
US,Eritrea,2002,42.39,560,1,0,11486300,5.900000095,288.467308,0,0,1,12265.22,-7,556
US,Eritrea,2003,113.97,556,2,0,11779500,6.099999905,291.290823,0,0,1,12265.22,-7,675
US,Eritrea,2004,104.92,675,2,0,12189400,5.599999905,294.06312,0,0,1,12265.22,-7,796
US,Eritrea,2005,155.74,796,3,0,12564300,5.199999809,296.820296,0,0,1,12265.22,-7,1593
US,Eritrea,2006,6.79,1593,4,0,12898400,4.699999809,299.56447,0,0,1,12265.22,-7,1081
US,Eritrea,2007,3.33,1081,5,0,13144400,4.699999809,302.284564,0,0,1,12265.22,-7,1270
US,Eritrea,2008,3.3,1270,5,0,13097200,5.900000095,304.989064,0,0,1,12265.22,-7,1928
US,Eritrea,2009,18.79,1928,4,0,12690000,9.399999619,307.686729,0,0,1,12265.22,-7,1656
US,Eritrea,2010,0.17,1656,5,0,12992000,9.699999809,310.383948,0,0,1,12265.22,-7,2102
US,Ethiopia,1997,132.01,5893,3,0,9783200,5,272.64334,0,0,1,12723.98,1,4199
US,Ethiopia,1998,142.43,4199,2,0,10213800,4.599999905,275.986072,0,0,1,12723.98,1,4262
US,Ethiopia,1999,182.85,4262,1,1,10711100,4.300000191,279.30003,0,0,1,12723.98,1,4053
US,Ethiopia,2000,240.33,4053,0,1,11158100,4.099999905,282.49631,0,0,1,12723.98,1,5092
US,Ethiopia,2001,122.64,5092,0,0,11280100,4.800000191,285.544778,0,0,1,12723.98,1,7565
US,Ethiopia,2002,205.33,7565,1,0,11486300,5.900000095,288.467308,0,0,1,12723.98,1,6635
US,Ethiopia,2003,776.75,6635,2,0,11779500,6.099999905,291.290823,0,0,1,12723.98,1,8286
US,Ethiopia,2004,526.16,8286,2,0,12189400,5.599999905,294.06312,0,0,1,12723.98,1,10573
US,Ethiopia,2005,801.52,10573,3,0,12564300,5.199999809,296.820296,0,0,1,12723.98,-3,16157
US,Ethiopia,2006,358.13,16157,4,0,12898400,4.699999809,299.56447,0,0,1,12723.98,-3,12786
US,Ethiopia,2007,545.83,12786,5,1,13144400,4.699999809,302.284564,0,0,1,12723.98,-3,12917
US,Ethiopia,2008,1101.21,12917,5,1,13097200,5.900000095,304.989064,0,0,1,12723.98,-3,15462
US,Ethiopia,2009,1001.78,15462,4,1,12690000,9.399999619,307.686729,0,0,1,12723.98,-3,14266
US,Ethiopia,2010,856.11,14266,5,1,12992000,9.699999809,310.383948,0,0,1,12723.98,-3,13793
US,Fiji,1997,0.79,1549,3,0,9783200,5,272.64334,0,0,1,11123.11,5,1717
US,Fiji,1998,0.14,1717,2,0,10213800,4.599999905,275.986072,0,0,1,11123.11,5,1599
